Date,Zipcode,New Eviction Filings,COVID19 Declarations,Marshals Evictions Executed,Valid NY Zipcode?
2017-03,10452,518.0,,35.0,yes
2017-03,10453,497.0,,45.0,yes
2017-03,10454,349.0,,14.0,yes
2017-03,10455,260.0,,21.0,yes
2017-03,10456,628.0,,27.0,yes
2017-03,10457,464.0,,38.0,yes
2017-03,10458,462.0,,53.0,yes
2017-03,10459,284.0,,24.0,yes
2017-03,10460,387.0,,39.0,yes
2017-03,10461,71.0,,6.0,yes
2017-03,10462,273.0,,39.0,yes
2017-03,10463,208.0,,18.0,yes
2017-03,10464,3.0,,4.0,yes
2017-03,10465,89.0,,8.0,yes
2017-03,10466,266.0,,29.0,yes
2017-03,10467,457.0,,61.0,yes
2017-03,10468,458.0,,42.0,yes
2017-03,10469,130.0,,20.0,yes
2017-03,10470,30.0,,5.0,yes
2017-03,10471,34.0,,4.0,yes
2017-03,10472,340.0,,27.0,yes
2017-03,10473,207.0,,20.0,yes
2017-03,10474,64.0,,11.0,yes
2017-03,10475,98.0,,4.0,yes
2017-03,11001,2.0,,,yes
2017-03,11004,6.0,,,yes
2017-03,11040,,,1.0,yes
2017-03,11101,41.0,,2.0,yes
2017-03,11102,60.0,,4.0,yes
2017-03,11103,30.0,,7.0,yes
2017-03,11104,42.0,,8.0,yes
2017-03,11105,35.0,,3.0,yes
2017-03,11106,124.0,,4.0,yes
2017-03,11109,5.0,,,yes
2017-03,11111,1.0,,,no
2017-03,11200,2.0,,,no
2017-03,11201,48.0,,5.0,yes
2017-03,11203,212.0,,30.0,yes
2017-03,11204,52.0,,5.0,yes
2017-03,11205,115.0,,12.0,yes
2017-03,11206,335.0,,21.0,yes
2017-03,11207,420.0,,37.0,yes
2017-03,11208,280.0,,28.0,yes
2017-03,11209,75.0,,11.0,yes
2017-03,11210,188.0,,16.0,yes
2017-03,11211,60.0,,7.0,yes
2017-03,11212,445.0,,42.0,yes
2017-03,11213,228.0,,31.0,yes
2017-03,11214,78.0,,12.0,yes
2017-03,11215,27.0,,1.0,yes
2017-03,11216,124.0,,16.0,yes
2017-03,11217,48.0,,2.0,yes
2017-03,11218,67.0,,11.0,yes
2017-03,11219,61.0,,4.0,yes
2017-03,11220,63.0,,6.0,yes
2017-03,11221,179.0,,25.0,yes
2017-03,11222,19.0,,7.0,yes
2017-03,11223,72.0,,10.0,yes
2017-03,11224,163.0,,7.0,yes
2017-03,11225,266.0,,23.0,yes
2017-03,11226,482.0,,40.0,yes
2017-03,11227,1.0,,,no
2017-03,11228,19.0,,3.0,yes
2017-03,11229,82.0,,7.0,yes
2017-03,11230,134.0,,10.0,yes
2017-03,11231,70.0,,2.0,yes
2017-03,11232,19.0,,2.0,yes
2017-03,11233,324.0,,33.0,yes
2017-03,11234,71.0,,14.0,yes
2017-03,11235,106.0,,15.0,yes
2017-03,11236,255.0,,32.0,yes
2017-03,11237,62.0,,4.0,yes
2017-03,11238,108.0,,5.0,yes
2017-03,11239,150.0,,7.0,yes
2017-03,11242,1.0,,,yes
2017-03,11249,40.0,,2.0,yes
2017-03,11354,93.0,,6.0,yes
2017-03,11355,99.0,,5.0,yes
2017-03,11356,4.0,,7.0,yes
2017-03,11357,9.0,,,yes
2017-03,11358,20.0,,,yes
2017-03,11360,7.0,,1.0,yes
2017-03,11361,11.0,,,yes
2017-03,11362,2.0,,,yes
2017-03,11363,1.0,,,yes
2017-03,11364,19.0,,2.0,yes
2017-03,11365,125.0,,10.0,yes
2017-03,11366,2.0,,1.0,yes
2017-03,11367,107.0,,7.0,yes
2017-03,11368,171.0,,14.0,yes
2017-03,11369,24.0,,6.0,yes
2017-03,11370,15.0,,1.0,yes
2017-03,11372,113.0,,11.0,yes
2017-03,11373,171.0,,14.0,yes
2017-03,11374,73.0,,10.0,yes
2017-03,11375,59.0,,5.0,yes
2017-03,11377,116.0,,9.0,yes
2017-03,11378,13.0,,1.0,yes
2017-03,11379,23.0,,7.0,yes
2017-03,11385,45.0,,15.0,yes
2017-03,11411,12.0,,1.0,yes
2017-03,11412,22.0,,3.0,yes
2017-03,11413,33.0,,8.0,yes
2017-03,11414,12.0,,2.0,yes
2017-03,11415,42.0,,1.0,yes
2017-03,11416,16.0,,3.0,yes
2017-03,11417,14.0,,3.0,yes
2017-03,11418,51.0,,7.0,yes
2017-03,11419,24.0,,13.0,yes
2017-03,11420,23.0,,8.0,yes
2017-03,11421,28.0,,7.0,yes
2017-03,11422,17.0,,7.0,yes
2017-03,11423,64.0,,5.0,yes
2017-03,11426,15.0,,,yes
2017-03,11427,27.0,,6.0,yes
2017-03,11428,14.0,,4.0,yes
2017-03,11429,16.0,,,yes
2017-03,11432,153.0,,16.0,yes
2017-03,11433,152.0,,18.0,yes
2017-03,11434,200.0,,18.0,yes
2017-03,11435,103.0,,18.0,yes
2017-03,11436,20.0,,2.0,yes
2017-03,11691,318.0,,27.0,yes
2017-03,11692,103.0,,14.0,yes
2017-03,11693,51.0,,2.0,yes
2017-03,11694,32.0,,4.0,yes
2017-03,14063,1.0,,,yes
2017-03,15959,1.0,,,no
2017-04,0,1.0,,,no
2017-04,10001,23.0,,5.0,yes
2017-04,10002,177.0,,3.0,yes
2017-04,10003,42.0,,3.0,yes
2017-04,10004,2.0,,,yes
2017-04,10005,5.0,,1.0,yes
2017-04,10006,1.0,,,yes
2017-04,10007,2.0,,,yes
2017-04,10009,117.0,,14.0,yes
2017-04,10010,24.0,,,yes
2017-04,10011,32.0,,5.0,yes
2017-04,10012,27.0,,2.0,yes
2017-04,10013,13.0,,1.0,yes
2017-04,10014,20.0,,2.0,yes
2017-04,10016,32.0,,3.0,yes
2017-04,10017,5.0,,1.0,yes
2017-04,10018,10.0,,2.0,yes
2017-04,10019,71.0,,5.0,yes
2017-04,10020,1.0,,,yes
2017-04,10021,40.0,,1.0,yes
2017-04,10022,24.0,,5.0,yes
2017-04,10023,43.0,,5.0,yes
2017-04,10024,66.0,,4.0,yes
2017-04,10025,142.0,,17.0,yes
2017-04,10026,158.0,,7.0,yes
2017-04,10027,199.0,,20.0,yes
2017-04,10028,35.0,,2.0,yes
2017-04,10029,340.0,,18.0,yes
2017-04,10030,168.0,,4.0,yes
2017-04,10031,173.0,,21.0,yes
2017-04,10032,201.0,,24.0,yes
2017-04,10033,161.0,,12.0,yes
2017-04,10034,109.0,,6.0,yes
2017-04,10035,205.0,,9.0,yes
2017-04,10036,62.0,,6.0,yes
2017-04,10037,90.0,,6.0,yes
2017-04,10038,37.0,,1.0,yes
2017-04,10039,200.0,,11.0,yes
2017-04,10040,113.0,,6.0,yes
2017-04,10044,10.0,,4.0,yes
2017-04,10065,29.0,,1.0,yes
2017-04,10069,4.0,,1.0,yes
2017-04,10075,21.0,,2.0,yes
2017-04,10128,40.0,,4.0,yes
2017-04,10162,1.0,,,yes
2017-04,10280,14.0,,1.0,yes
2017-04,10282,2.0,,,yes
2017-04,10301,44.0,,14.0,yes
2017-04,10302,19.0,,4.0,yes
2017-04,10303,29.0,,7.0,yes
2017-04,10304,67.0,,11.0,yes
2017-04,10305,28.0,,7.0,yes
2017-04,10306,20.0,,2.0,yes
2017-04,10307,1.0,,1.0,yes
2017-04,10308,3.0,,,yes
2017-04,10309,5.0,,1.0,yes
2017-04,10310,12.0,,8.0,yes
2017-04,10312,4.0,,1.0,yes
2017-04,10314,44.0,,7.0,yes
2017-04,10451,351.0,,20.0,yes
2017-04,10452,408.0,,24.0,yes
2017-04,10453,477.0,,31.0,yes
2017-04,10454,199.0,,19.0,yes
2017-04,10455,149.0,,21.0,yes
2017-04,10456,571.0,,22.0,yes
2017-04,10457,472.0,,48.0,yes
2017-04,10458,349.0,,52.0,yes
2017-04,10459,223.0,,18.0,yes
2017-04,10460,267.0,,36.0,yes
2017-04,10461,84.0,,15.0,yes
2017-04,10462,217.0,,28.0,yes
2017-04,10463,202.0,,17.0,yes
2017-04,10465,53.0,,4.0,yes
2017-04,10466,212.0,,29.0,yes
2017-04,10467,461.0,,55.0,yes
2017-04,10468,356.0,,37.0,yes
2017-04,10469,103.0,,14.0,yes
2017-04,10470,19.0,,6.0,yes
2017-04,10471,27.0,,5.0,yes
2017-04,10472,215.0,,24.0,yes
2017-04,10473,214.0,,17.0,yes
2017-04,10474,49.0,,8.0,yes
2017-04,10475,79.0,,3.0,yes
2017-04,11002,1.0,,,yes
2017-04,11004,1.0,,1.0,yes
2017-04,11021,1.0,,,yes
2017-04,11101,53.0,,4.0,yes
2017-04,11102,40.0,,3.0,yes
2017-04,11103,25.0,,3.0,yes
2017-04,11104,46.0,,4.0,yes
2017-04,11105,27.0,,3.0,yes
2017-04,11106,67.0,,4.0,yes
2017-04,11109,12.0,,1.0,yes
2017-04,11111,2.0,,,no
2017-04,11200,2.0,,,no
2017-04,11201,77.0,,3.0,yes
2017-04,11203,116.0,,24.0,yes
2017-04,11204,33.0,,5.0,yes
2017-04,11205,113.0,,10.0,yes
2017-04,11206,143.0,,8.0,yes
2017-04,11207,236.0,,45.0,yes
2017-04,11208,204.0,,22.0,yes
2017-04,11209,63.0,,5.0,yes
2017-04,11210,136.0,,20.0,yes
2017-04,11211,74.0,,5.0,yes
2017-04,11212,374.0,,29.0,yes
2017-04,11213,158.0,,16.0,yes
2017-04,11214,37.0,,8.0,yes
2017-04,11215,16.0,,,yes
2017-04,11216,158.0,,8.0,yes
2017-04,11217,77.0,,5.0,yes
2017-04,11218,47.0,,6.0,yes
2017-04,11219,30.0,,6.0,yes
2017-04,11220,46.0,,7.0,yes
2017-04,11221,169.0,,24.0,yes
2017-04,11222,12.0,,1.0,yes
2017-04,11223,58.0,,14.0,yes
2017-04,11224,141.0,,12.0,yes
2017-04,11225,154.0,,21.0,yes
2017-04,11226,332.0,,38.0,yes
2017-04,11228,5.0,,5.0,yes
2017-04,11229,44.0,,12.0,yes
2017-04,11230,81.0,,15.0,yes
2017-04,11231,131.0,,4.0,yes
2017-04,11232,8.0,,4.0,yes
2017-04,11233,260.0,,24.0,yes
2017-04,11234,69.0,,10.0,yes
2017-04,11235,73.0,,11.0,yes
2017-04,11236,116.0,,32.0,yes
2017-04,11237,30.0,,7.0,yes
2017-04,11238,82.0,,11.0,yes
2017-04,11239,162.0,,6.0,yes
2017-04,11249,40.0,,4.0,yes
2017-04,11354,51.0,,6.0,yes
2017-04,11355,61.0,,10.0,yes
2017-04,11356,15.0,,2.0,yes
2017-04,11357,10.0,,2.0,yes
2017-04,11358,11.0,,,yes
2017-04,11360,14.0,,4.0,yes
2017-04,11361,9.0,,3.0,yes
2017-04,11362,3.0,,,yes
2017-04,11363,5.0,,,yes
2017-04,11364,7.0,,3.0,yes
2017-04,11365,90.0,,8.0,yes
2017-04,11366,2.0,,,yes
2017-04,11367,73.0,,5.0,yes
2017-04,11368,166.0,,23.0,yes
2017-04,11369,18.0,,4.0,yes
2017-04,11370,7.0,,5.0,yes
2017-04,11372,88.0,,8.0,yes
2017-04,11373,82.0,,10.0,yes
2017-04,11374,81.0,,5.0,yes
2017-04,11375,68.0,,4.0,yes
2017-04,11377,86.0,,7.0,yes
2017-04,11378,11.0,,2.0,yes
2017-04,11379,8.0,,3.0,yes
2017-04,11385,58.0,,15.0,yes
2017-04,11411,9.0,,1.0,yes
2017-04,11412,31.0,,4.0,yes
2017-04,11413,27.0,,6.0,yes
2017-04,11414,6.0,,2.0,yes
2017-04,11415,29.0,,5.0,yes
2017-04,11416,10.0,,3.0,yes
2017-04,11417,12.0,,2.0,yes
2017-04,11418,38.0,,4.0,yes
2017-04,11419,20.0,,10.0,yes
2017-04,11420,22.0,,3.0,yes
2017-04,11421,15.0,,4.0,yes
2017-04,11422,13.0,,9.0,yes
2017-04,11423,73.0,,3.0,yes
2017-04,11426,5.0,,2.0,yes
2017-04,11427,20.0,,8.0,yes
2017-04,11428,16.0,,1.0,yes
2017-04,11429,15.0,,6.0,yes
2017-04,11432,105.0,,14.0,yes
2017-04,11433,38.0,,9.0,yes
2017-04,11434,118.0,,10.0,yes
2017-04,11435,75.0,,10.0,yes
2017-04,11436,11.0,,2.0,yes
2017-04,11455,1.0,,,no
2017-04,11691,267.0,,17.0,yes
2017-04,11692,105.0,,5.0,yes
2017-04,11693,31.0,,3.0,yes
2017-04,11694,28.0,,7.0,yes
2017-05,10001,41.0,,6.0,yes
2017-05,10002,88.0,,8.0,yes
2017-05,10003,51.0,,1.0,yes
2017-05,10004,3.0,,,yes
2017-05,10005,10.0,,,yes
2017-05,10006,2.0,,1.0,yes
2017-05,10007,2.0,,1.0,yes
2017-05,10009,142.0,,11.0,yes
2017-05,10010,18.0,,1.0,yes
2017-05,10011,57.0,,4.0,yes
2017-05,10012,18.0,,2.0,yes
2017-05,10013,19.0,,1.0,yes
2017-05,10014,27.0,,3.0,yes
2017-05,10016,56.0,,7.0,yes
2017-05,10017,18.0,,3.0,yes
2017-05,10018,12.0,,3.0,yes
2017-05,10019,80.0,,9.0,yes
2017-05,10021,31.0,,3.0,yes
2017-05,10022,24.0,,1.0,yes
2017-05,10023,85.0,,7.0,yes
2017-05,10024,62.0,,2.0,yes
2017-05,10025,176.0,,16.0,yes
2017-05,10026,167.0,,17.0,yes
2017-05,10027,222.0,,4.0,yes
2017-05,10028,35.0,,5.0,yes
2017-05,10029,317.0,,14.0,yes
2017-05,10030,197.0,,8.0,yes
2017-05,10031,255.0,,16.0,yes
2017-05,10032,242.0,,16.0,yes
2017-05,10033,159.0,,7.0,yes
2017-05,10034,188.0,,10.0,yes
2017-05,10035,122.0,,6.0,yes
2017-05,10036,57.0,,6.0,yes
2017-05,10037,92.0,,6.0,yes
2017-05,10038,40.0,,2.0,yes
2017-05,10039,184.0,,13.0,yes
2017-05,10040,157.0,,13.0,yes
2017-05,10044,18.0,,1.0,yes
2017-05,10065,29.0,,2.0,yes
2017-05,10069,6.0,,,yes
2017-05,10075,12.0,,1.0,yes
2017-05,10128,79.0,,4.0,yes
2017-05,10162,1.0,,,yes
2017-05,10280,11.0,,1.0,yes
2017-05,10282,5.0,,,yes
2017-05,10301,106.0,,13.0,yes
2017-05,10302,18.0,,5.0,yes
2017-05,10303,83.0,,9.0,yes
2017-05,10304,110.0,,9.0,yes
2017-05,10305,20.0,,6.0,yes
2017-05,10306,37.0,,5.0,yes
2017-05,10307,4.0,,2.0,yes
2017-05,10308,4.0,,,yes
2017-05,10309,8.0,,1.0,yes
2017-05,10310,33.0,,7.0,yes
2017-05,10312,6.0,,5.0,yes
2017-05,10314,23.0,,7.0,yes
2017-05,10451,232.0,,22.0,yes
2017-05,10452,452.0,,45.0,yes
2017-05,10453,586.0,,55.0,yes
2017-05,10454,300.0,,17.0,yes
2017-05,10455,320.0,,15.0,yes
2017-05,10456,601.0,,40.0,yes
2017-05,10457,476.0,,53.0,yes
2017-05,10458,375.0,,57.0,yes
2017-05,10459,277.0,,23.0,yes
2017-05,10460,375.0,,30.0,yes
2017-05,10461,75.0,,9.0,yes
2017-05,10462,297.0,,39.0,yes
2017-05,10463,201.0,,22.0,yes
2017-05,10464,3.0,,1.0,yes
2017-05,10465,46.0,,7.0,yes
2017-05,10466,197.0,,31.0,yes
2017-05,10467,478.0,,74.0,yes
2017-05,10468,458.0,,62.0,yes
2017-05,10469,114.0,,14.0,yes
2017-05,10470,39.0,,8.0,yes
2017-05,10471,50.0,,5.0,yes
2017-05,10472,280.0,,28.0,yes
2017-05,10473,202.0,,18.0,yes
2017-05,10474,90.0,,8.0,yes
2017-05,10475,78.0,,6.0,yes
2017-05,10923,1.0,,,yes
2017-05,11004,5.0,,,yes
2017-05,11101,34.0,,5.0,yes
2017-05,11102,51.0,,2.0,yes
2017-05,11103,37.0,,2.0,yes
2017-05,11104,45.0,,2.0,yes
2017-05,11105,31.0,,6.0,yes
2017-05,11106,88.0,,5.0,yes
2017-05,11109,3.0,,1.0,yes
2017-05,11111,3.0,,,no
2017-05,11126,1.0,,,no
2017-05,11201,61.0,,5.0,yes
2017-05,11202,1.0,,,yes
2017-05,11203,185.0,,38.0,yes
2017-05,11204,48.0,,6.0,yes
2017-05,11205,88.0,,8.0,yes
2017-05,11206,164.0,,18.0,yes
2017-05,11207,384.0,,41.0,yes
2017-05,11208,274.0,,34.0,yes
2017-05,11209,68.0,,8.0,yes
2017-05,11210,117.0,,24.0,yes
2017-05,11211,66.0,,4.0,yes
2017-05,11212,441.0,,28.0,yes
2017-05,11213,316.0,,29.0,yes
2017-05,11214,77.0,,10.0,yes
2017-05,11215,18.0,,1.0,yes
2017-05,11216,121.0,,15.0,yes
2017-05,11217,39.0,,5.0,yes
2017-05,11218,75.0,,8.0,yes
2017-05,11219,43.0,,1.0,yes
2017-05,11220,47.0,,7.0,yes
2017-05,11221,250.0,,30.0,yes
2017-05,11222,31.0,,1.0,yes
2017-05,11223,82.0,,10.0,yes
2017-05,11224,148.0,,10.0,yes
2017-05,11225,245.0,,17.0,yes
2017-05,11226,395.0,,33.0,yes
2017-05,11228,10.0,,4.0,yes
2017-05,11229,108.0,,11.0,yes
2017-05,11230,88.0,,9.0,yes
2017-05,11231,138.0,,2.0,yes
2017-05,11232,16.0,,2.0,yes
2017-05,11233,314.0,,32.0,yes
2017-05,11234,56.0,,13.0,yes
2017-05,11235,92.0,,9.0,yes
2017-05,11236,203.0,,16.0,yes
2017-05,11237,57.0,,5.0,yes
2017-05,11238,105.0,,10.0,yes
2017-05,11239,135.0,,4.0,yes
2017-05,11242,1.0,,,yes
2017-05,11249,53.0,,2.0,yes
2017-05,11354,56.0,,7.0,yes
2017-05,11355,62.0,,9.0,yes
2017-05,11356,12.0,,4.0,yes
2017-05,11357,8.0,,1.0,yes
2017-05,11358,13.0,,1.0,yes
2017-05,11360,2.0,,,yes
2017-05,11361,6.0,,1.0,yes
2017-05,11362,2.0,,,yes
2017-05,11363,5.0,,,yes
2017-05,11364,17.0,,,yes
2017-05,11365,106.0,,11.0,yes
2017-05,11366,2.0,,2.0,yes
2017-05,11367,81.0,,8.0,yes
2017-05,11368,87.0,,24.0,yes
2017-05,11369,30.0,,2.0,yes
2017-05,11370,10.0,,,yes
2017-05,11372,103.0,,11.0,yes
2017-05,11373,102.0,,7.0,yes
2017-05,11374,45.0,,5.0,yes
2017-05,11375,50.0,,5.0,yes
2017-05,11377,79.0,,13.0,yes
2017-05,11378,20.0,,4.0,yes
2017-05,11379,28.0,,2.0,yes
2017-05,11385,55.0,,18.0,yes
2017-05,11411,7.0,,1.0,yes
2017-05,11412,34.0,,5.0,yes
2017-05,11413,44.0,,14.0,yes
2017-05,11414,7.0,,4.0,yes
2017-05,11415,43.0,,10.0,yes
2017-05,11416,11.0,,8.0,yes
2017-05,11417,10.0,,4.0,yes
2017-05,11418,43.0,,4.0,yes
2017-05,11419,33.0,,4.0,yes
2017-05,11420,34.0,,10.0,yes
2017-05,11421,28.0,,1.0,yes
2017-05,11422,31.0,,7.0,yes
2017-05,11423,51.0,,3.0,yes
2017-05,11426,12.0,,1.0,yes
2017-05,11427,27.0,,,yes
2017-05,11428,16.0,,2.0,yes
2017-05,11429,18.0,,5.0,yes
2017-05,11432,129.0,,15.0,yes
2017-05,11433,73.0,,15.0,yes
2017-05,11434,143.0,,9.0,yes
2017-05,11435,94.0,,11.0,yes
2017-05,11436,25.0,,3.0,yes
2017-05,11691,263.0,,29.0,yes
2017-05,11692,133.0,,11.0,yes
2017-05,11693,31.0,,2.0,yes
2017-05,11694,25.0,,2.0,yes
2017-05,11697,1.0,,,yes
2017-06,0,1.0,,,no
2017-06,10001,69.0,,1.0,yes
2017-06,10002,187.0,,7.0,yes
2017-06,10003,34.0,,4.0,yes
2017-06,10004,8.0,,1.0,yes
2017-06,10005,9.0,,2.0,yes
2017-06,10006,4.0,,,yes
2017-06,10007,6.0,,,yes
2017-06,10009,102.0,,7.0,yes
2017-06,10010,23.0,,,yes
2017-06,10011,48.0,,2.0,yes
2017-06,10012,17.0,,1.0,yes
2017-06,10013,21.0,,1.0,yes
2017-06,10014,34.0,,5.0,yes
2017-06,10016,52.0,,5.0,yes
2017-06,10017,12.0,,4.0,yes
2017-06,10018,8.0,,,yes
2017-06,10019,51.0,,9.0,yes
2017-06,10021,40.0,,4.0,yes
2017-06,10022,26.0,,6.0,yes
2017-06,10023,30.0,,2.0,yes
2017-06,10024,74.0,,1.0,yes
2017-06,10025,138.0,,12.0,yes
2017-06,10026,136.0,,7.0,yes
2017-06,10027,169.0,,15.0,yes
2017-06,10028,29.0,,3.0,yes
2017-06,10029,325.0,,18.0,yes
2017-06,10030,153.0,,5.0,yes
2017-06,10031,209.0,,17.0,yes
2017-06,10032,183.0,,8.0,yes
2017-06,10033,152.0,,20.0,yes
2017-06,10034,156.0,,13.0,yes
2017-06,10035,176.0,,11.0,yes
2017-06,10036,65.0,,6.0,yes
2017-06,10037,130.0,,9.0,yes
2017-06,10038,37.0,,1.0,yes
2017-06,10039,107.0,,9.0,yes
2017-06,10040,176.0,,8.0,yes
2017-06,10044,10.0,,2.0,yes
2017-06,10065,24.0,,3.0,yes
2017-06,10069,4.0,,1.0,yes
2017-06,10075,16.0,,,yes
2017-06,10128,60.0,,1.0,yes
2017-06,10162,1.0,,,yes
2017-06,10280,14.0,,,yes
2017-06,10301,46.0,,9.0,yes
2017-06,10302,15.0,,1.0,yes
2017-06,10303,40.0,,3.0,yes
2017-06,10304,89.0,,14.0,yes
2017-06,10305,17.0,,8.0,yes
2017-06,10306,31.0,,2.0,yes
2017-06,10307,5.0,,,yes
2017-06,10308,3.0,,2.0,yes
2017-06,10309,3.0,,1.0,yes
2017-06,10310,32.0,,4.0,yes
2017-06,10312,12.0,,1.0,yes
2017-06,10314,39.0,,6.0,yes
2017-06,10451,321.0,,26.0,yes
2017-06,10452,482.0,,38.0,yes
2017-06,10453,592.0,,39.0,yes
2017-06,10454,191.0,,15.0,yes
2017-06,10455,237.0,,15.0,yes
2017-06,10456,663.0,,44.0,yes
2017-06,10457,506.0,,45.0,yes
2017-06,10458,498.0,,62.0,yes
2017-06,10459,223.0,,32.0,yes
2017-06,10460,385.0,,49.0,yes
2017-06,10461,85.0,,13.0,yes
2017-06,10462,239.0,,24.0,yes
2017-06,10463,209.0,,13.0,yes
2017-06,10464,4.0,,1.0,yes
2017-06,10465,74.0,,9.0,yes
2017-06,10466,215.0,,29.0,yes
2017-06,10467,545.0,,48.0,yes
2017-06,10468,455.0,,45.0,yes
2017-06,10469,139.0,,13.0,yes
2017-06,10470,32.0,,3.0,yes
2017-06,10471,20.0,,4.0,yes
2017-06,10472,239.0,,26.0,yes
2017-06,10473,224.0,,16.0,yes
2017-06,10474,116.0,,5.0,yes
2017-06,10475,103.0,,3.0,yes
2017-06,11001,4.0,,,yes
2017-06,11004,4.0,,1.0,yes
2017-06,11101,37.0,,5.0,yes
2017-06,11102,15.0,,8.0,yes
2017-06,11103,35.0,,5.0,yes
2017-06,11104,39.0,,3.0,yes
2017-06,11105,22.0,,6.0,yes
2017-06,11106,74.0,,1.0,yes
2017-06,11109,7.0,,2.0,yes
2017-06,11111,1.0,,,no
2017-06,11201,52.0,,5.0,yes
2017-06,11202,1.0,,,yes
2017-06,11203,133.0,,21.0,yes
2017-06,11204,33.0,,9.0,yes
2017-06,11205,130.0,,7.0,yes
2017-06,11206,155.0,,8.0,yes
2017-06,11207,357.0,,41.0,yes
2017-06,11208,324.0,,46.0,yes
2017-06,11209,66.0,,20.0,yes
2017-06,11210,105.0,,21.0,yes
2017-06,11211,60.0,,6.0,yes
2017-06,11212,341.0,,38.0,yes
2017-06,11213,254.0,,28.0,yes
2017-06,11214,53.0,,12.0,yes
2017-06,11215,24.0,,2.0,yes
2017-06,11216,143.0,,16.0,yes
2017-06,11217,42.0,,4.0,yes
2017-06,11218,60.0,,4.0,yes
2017-06,11219,33.0,,8.0,yes
2017-06,11220,48.0,,9.0,yes
2017-06,11221,194.0,,20.0,yes
2017-06,11222,14.0,,2.0,yes
2017-06,11223,115.0,,7.0,yes
2017-06,11224,82.0,,4.0,yes
2017-06,11225,233.0,,22.0,yes
2017-06,11226,420.0,,42.0,yes
2017-06,11228,11.0,,2.0,yes
2017-06,11229,85.0,,10.0,yes
2017-06,11230,123.0,,5.0,yes
2017-06,11231,72.0,,4.0,yes
2017-06,11232,16.0,,6.0,yes
2017-06,11233,217.0,,31.0,yes
2017-06,11234,71.0,,14.0,yes
2017-06,11235,104.0,,9.0,yes
2017-06,11236,134.0,,15.0,yes
2017-06,11237,51.0,,1.0,yes
2017-06,11238,70.0,,9.0,yes
2017-06,11239,192.0,,12.0,yes
2017-06,11240,,,1.0,yes
2017-06,11242,1.0,,,yes
2017-06,11249,34.0,,2.0,yes
2017-06,11354,54.0,,12.0,yes
2017-06,11355,85.0,,11.0,yes
2017-06,11356,16.0,,3.0,yes
2017-06,11357,6.0,,,yes
2017-06,11358,15.0,,2.0,yes
2017-06,11360,4.0,,4.0,yes
2017-06,11361,16.0,,2.0,yes
2017-06,11362,4.0,,1.0,yes
2017-06,11363,2.0,,1.0,yes
2017-06,11364,12.0,,2.0,yes
2017-06,11365,131.0,,4.0,yes
2017-06,11366,4.0,,,yes
2017-06,11367,61.0,,4.0,yes
2017-06,11368,219.0,,22.0,yes
2017-06,11369,9.0,,4.0,yes
2017-06,11370,14.0,,2.0,yes
2017-06,11372,103.0,,10.0,yes
2017-06,11373,110.0,,15.0,yes
2017-06,11374,52.0,,10.0,yes
2017-06,11375,80.0,,11.0,yes
2017-06,11377,53.0,,1.0,yes
2017-06,11378,9.0,,4.0,yes
2017-06,11379,24.0,,1.0,yes
2017-06,11385,75.0,,15.0,yes
2017-06,11411,9.0,,1.0,yes
2017-06,11412,25.0,,2.0,yes
2017-06,11413,22.0,,12.0,yes
2017-06,11414,14.0,,2.0,yes
2017-06,11415,23.0,,5.0,yes
2017-06,11416,11.0,,2.0,yes
2017-06,11417,13.0,,1.0,yes
2017-06,11418,38.0,,6.0,yes
2017-06,11419,27.0,,11.0,yes
2017-06,11420,25.0,,4.0,yes
2017-06,11421,28.0,,6.0,yes
2017-06,11422,24.0,,7.0,yes
2017-06,11423,43.0,,4.0,yes
2017-06,11426,6.0,,1.0,yes
2017-06,11427,31.0,,4.0,yes
2017-06,11428,18.0,,3.0,yes
2017-06,11429,25.0,,5.0,yes
2017-06,11432,123.0,,15.0,yes
2017-06,11433,38.0,,11.0,yes
2017-06,11434,172.0,,8.0,yes
2017-06,11435,80.0,,15.0,yes
2017-06,11436,17.0,,9.0,yes
2017-06,11691,217.0,,25.0,yes
2017-06,11692,61.0,,8.0,yes
2017-06,11693,27.0,,7.0,yes
2017-06,11694,24.0,,5.0,yes
2017-07,0,2.0,,,no
2017-07,10001,63.0,,1.0,yes
2017-07,10002,211.0,,7.0,yes
2017-07,10003,46.0,,4.0,yes
2017-07,10004,,,1.0,yes
2017-07,10005,5.0,,2.0,yes
2017-07,10006,2.0,,,yes
2017-07,10007,2.0,,,yes
2017-07,10009,121.0,,9.0,yes
2017-07,10010,21.0,,2.0,yes
2017-07,10011,44.0,,7.0,yes
2017-07,10012,19.0,,3.0,yes
2017-07,10013,25.0,,2.0,yes
2017-07,10014,31.0,,1.0,yes
2017-07,10016,65.0,,5.0,yes
2017-07,10017,14.0,,,yes
2017-07,10018,14.0,,,yes
2017-07,10019,57.0,,8.0,yes
2017-07,10021,27.0,,4.0,yes
2017-07,10022,31.0,,2.0,yes
2017-07,10023,40.0,,1.0,yes
2017-07,10024,66.0,,2.0,yes
2017-07,10025,160.0,,5.0,yes
2017-07,10026,147.0,,7.0,yes
2017-07,10027,264.0,,11.0,yes
2017-07,10028,31.0,,5.0,yes
2017-07,10029,415.0,,14.0,yes
2017-07,10030,142.0,,15.0,yes
2017-07,10031,202.0,,12.0,yes
2017-07,10032,170.0,,15.0,yes
